System,Replica,Source,Metric,Mean,Std,SEM,Min,Max,Median,CV (%)
PSY-FSPP,MD,mg_distances,MG302_FSPP_Lig2,9.919586182170788,0.2205736486770385,0.0023250504054440914,8.995311725901347,10.715876125996166,9.923543576249656,2.2236174435733216
PSY-FSPP,MD,rmsf,Residue,164.5,77.9417517551836,4.743383956420215,30.0,299.0,164.5,47.381004106494586
PSY-FSPP,MD,rmsf,RMSF_CA,0.7251065003711127,0.4162902522297602,0.025334617957306103,0.3424469965350123,3.998080319509069,0.6309913988070524,57.410911640800485
PSY-FSPP,MD2,anomalous_high_flexibility,Residue,245.16666666666666,109.81107513462483,44.83018369770941,0.0,299.0,296.5,44.790377349269136
PSY-FSPP,MD2,anomalous_high_flexibility,RMSF,3.5523650511280622,1.6752501994691522,0.6839180300325269,1.9740118935897053,6.3332080605452585,3.0615714740117355,47.158728772460265
PSY-FSPP,MD2,anomalous_high_flexibility,Z_Score,5.301246002526555,3.1574425343832586,1.2890205168998525,2.326431019386185,10.542464300640168,4.376218495303903,59.56038510339706
PSY-FSPP,MD2,hb_counts,FSPP_Lig1_HB_Count,332.67533333333336,8.100228556446211,0.08538390602102605,306.0,365.0,333.0,2.434875010204006
PSY-FSPP,MD2,hb_counts,FSPP_Lig2_HB_Count,332.67533333333336,8.100228556446211,0.08538390602102605,306.0,365.0,333.0,2.434875010204006
PSY-FSPP,MD2,main_metrics,Protein_RMSD,1.3037954805287646,0.23640239559956247,0.0024919000480492803,0.8336460963000191,2.0901219394848423,1.2470119945795752,18.13186187021354
PSY-FSPP,MD2,main_metrics,Rg,19.810686978385252,0.07056651316836239,0.0007438363604943005,19.598240831236595,20.06664085759487,19.806573755910435,0.3562042711863301
PSY-FSPP,MD2,main_metrics,FSPP_Lig1_RMSD,1.151533470522468,0.18675987443713862,0.0019686219291613835,0.552540619813911,2.6621782668433056,1.1350224396756627,16.218362663171472
PSY-FSPP,MD2,main_metrics,FSPP_Lig2_RMSD,2.0947297002173193,0.2726662284304154,0.002874154409492903,0.7497192996314873,3.796389680121068,2.0472141445369583,13.016773877895913
PSY-FSPP,MD2,mg_distances,MG300_FSPP_Lig1,30.609947995353878,2.6513568092208226,0.027947754689781078,24.15508212334606,40.77291934767817,29.70767514263467,8.661748819773422
PSY-FSPP,MD2,mg_distances,MG300_FSPP_Lig2,29.765348279709357,2.520234082829544,0.026565599795089375,24.59962154629693,39.29826855151264,28.82591106187785,8.46700686700029
PSY-FSPP,MD2,mg_distances,MG301_FSPP_Lig1,6.875964082779276,0.2191568231077217,0.002310115752623405,6.248207449061557,7.674882728734517,6.8586044990830155,3.1872886546425674
PSY-FSPP,MD2,mg_distances,MG301_FSPP_Lig2,8.99381998121955,0.5608975791049337,0.005912379613486861,7.448121408320218,10.4700584081724,9.096045109459514,6.236477717768114
PSY-FSPP,MD2,mg_distances,MG302_FSPP_Lig1,7.142164962129247,0.12346403628651748,0.0013014252126102412,6.667467811221613,7.523782714289206,7.146697248865394,1.7286640247204534
PSY-FSPP,MD2,mg_distances,MG302_FSPP_Lig2,10.371742427605948,0.20526541309894916,0.002163687434160136,9.549214778291526,11.077082365520356,10.379456278255876,1.9790832112510284
